DIRECTORIO;P6040;P404;P3503;P3271;P400;FEX_C
8046051;15;2;2;2;3;10.350.479.626
8046051;11;2;2;2;3;10.350.479.626
8046060;17;2;2;2;4;44.615.033.102
8046060;13;2;2;1;3;44.615.033.102
8046063;14;2;2;1;3;12.729.597.572
8046063;12;2;2;1;3;12.729.597.572
8046063;9;2;2;1;3;12.729.597.572
8046063;5;2;2;2;3;12.729.597.572
8046067;15;2;2;1;3;97.968.499.124
8046069;10;2;2;1;3;15.123.316.738
8046069;15;;2;1;5;15.123.316.738
8046070;12;2;2;2;3;12.321.030.308
8046071;17;1;2;2;2;12.473.824.557
8046074;11;2;2;2;3;106.097.699
8046076;14;2;2;2;3;21.111.893.821
8046076;14;2;2;2;3;21.111.893.821
8046076;5;2;2;2;3;21.111.893.821
8046077;14;2;2;1;3;11.829.015.646
8046082;12;2;2;2;3;63.336.822.825
8046083;15;2;2;2;3;19.470.204.523
8046085;14;2;2;1;3;22.852.468.245
8046085;12;2;2;2;3;22.852.468.245
8046097;6;2;2;1;3;16.066.783.941
8046109;7;2;2;1;3;16.510.569.634
8046112;8;2;2;1;3;10.617.475.889
8046114;16;2;2;2;4;10.893.506.341
8046117;11;2;2;1;3;14.573.179.403
8046117;14;2;2;1;3;14.573.179.403
8046120;16;2;2;2;3;26.856.857.331
8046120;11;2;2;2;3;26.856.857.331
8046121;16;2;2;1;3;1.630.519.291
8046126;8;2;2;2;3;12.441.966.192
8046127;17;;2;2;3;12.569.294.733
8046141;8;2;2;1;3;1.333.767.129
8046141;8;2;2;2;3;1.333.767.129
8046142;14;2;2;1;3;91.873.246.296
8046145;15;2;2;2;3;58.745.487.796
8046145;5;2;2;2;3;58.745.487.796
8046147;11;2;2;2;3;95.168.093.696
8046148;6;2;2;1;3;49.444.614.287
8046152;17;2;2;1;3;13.446.992.376
8046152;14;2;2;1;3;13.446.992.376
8046152;11;2;2;1;3;13.446.992.376
8046171;11;2;2;2;3;51.871.064.558
8046171;8;2;2;2;3;51.871.064.558
8046171;5;2;2;1;3;51.871.064.558
8046173;16;2;2;2;3;38.579.983.996
8046173;10;2;2;2;3;38.579.983.996
8046174;13;2;2;2;3;12.130.265.974
8046176;8;2;2;1;3;30.243.476.399
8046177;12;2;2;1;3;15.652.320.722
8046182;15;;2;1;1;10.657.732.131
8046182;7;2;2;2;3;10.657.732.131
8046183;17;2;2;1;3;3.950.049.977
8046185;11;2;2;2;3;40.374.679.645
8046186;11;2;2;1;3;51.526.283.419
8046187;8;2;2;1;3;34.410.150.374
8046187;6;2;2;1;3;34.410.150.374
8046188;14;2;2;2;3;56.105.626.748
8046192;15;2;2;2;3;72.717.509.553
8046200;5;2;2;1;3;66.620.478.911
8046202;6;2;2;2;3;84.312.598.024
8046203;13;2;2;2;3;84.312.598.024
8046204;15;2;2;1;3;31.514.267.892
8046205;6;2;2;1;3;66.620.478.911
8046206;13;2;2;1;6;62.777.139.863
8046206;8;2;2;1;6;62.777.139.863
8046209;15;2;2;1;3;31.514.267.892
8046210;15;2;2;1;3;3.781.712.147
8046224;15;2;2;1;3;98.630.546.475
8046225;11;2;2;1;3;29.504.299.101
8046232;12;2;2;1;3;23.377.459.314
8046237;17;;2;1;6;93.400.636.581
8046239;15;2;2;1;3;12.790.255.871
8046254;5;2;2;2;3;82.335.779.811
8046255;14;2;2;2;3;51.029.595.538
8046255;11;2;2;2;3;51.029.595.538
8046255;5;2;2;1;6;51.029.595.538
8046256;14;2;2;1;6;39.615.550.301
8046259;17;1;2;2;6;66.250.612.389
8046259;13;2;2;2;3;66.250.612.389
8046262;16;2;2;1;6;70.639.763.252
8046262;10;2;2;1;6;70.639.763.252
8046263;11;2;2;1;6;67.677.000.578
8046265;11;2;2;1;3;4.578.487.953
8046268;14;2;2;1;6;48.346.226.355
8046269;15;2;2;1;3;39.977.903.307
8046269;11;2;2;1;3;39.977.903.307
8046269;7;2;2;1;3;39.977.903.307
8046271;16;2;2;2;3;373.753.949
8046273;9;2;2;2;3;64.128.635.392
8046274;11;2;2;2;3;27.155.730.311
8046274;15;2;2;2;6;27.155.730.311
8046274;16;2;2;2;4;27.155.730.311
8046276;17;2;2;2;3;6.412.965.081
8046278;16;2;2;2;6;62.993.282.829
8046278;11;2;2;1;6;62.993.282.829
8046278;8;2;2;1;6;62.993.282.829
8046278;6;2;2;1;6;62.993.282.829
8046279;7;2;2;2;3;74.290.847.125
8046279;5;2;2;1;3;74.290.847.125
8046280;8;2;2;2;6;71.501.298.612
8046280;7;2;2;2;6;71.501.298.612
8046281;8;2;2;2;6;82.715.298.676
8046283;17;2;2;2;3;78.300.992.629
8046283;15;2;2;2;3;78.300.992.629
8046283;9;2;2;2;3;78.300.992.629
8046283;7;2;2;1;3;78.300.992.629
8046285;5;2;2;1;3;43.544.699.516
8046287;7;2;2;2;3;36.242.035.851
8046287;17;2;2;2;6;36.242.035.851
8046287;14;2;2;1;3;36.242.035.851
8046287;12;2;2;1;3;36.242.035.851
8046287;9;2;2;2;3;36.242.035.851
8046288;9;2;2;2;3;34.730.721.401
8046289;12;2;2;2;6;39.044.511.875
8046289;10;2;2;2;6;39.044.511.875
8046289;8;2;2;2;6;39.044.511.875
8046289;6;2;2;1;6;39.044.511.875
8046290;16;2;2;1;4;43.611.947.219
8046290;8;2;2;1;3;43.611.947.219
8046291;10;2;2;2;3;39.058.213.253
8046293;10;2;2;1;3;28.475.260.385
8046294;8;2;2;2;6;41.294.605.695
8046294;7;2;2;2;6;41.294.605.695
8046295;14;2;2;2;3;32.682.112.512
8046296;14;2;2;2;3;57.609.727.698
8046296;5;2;2;2;3;57.609.727.698
8046300;11;2;2;2;3;71.005.302.528
8046301;15;2;2;1;3;44.476.175.311
8046301;8;2;2;1;3;44.476.175.311
8046302;13;2;2;1;3;80.799.850.262
8046303;7;2;2;2;6;85.900.429.389
8046304;16;2;2;2;3;65.614.526.339
8046304;15;2;2;2;3;65.614.526.339
8046304;8;2;2;1;3;65.614.526.339
8046308;16;2;2;1;3;15.118.306.081
8046308;12;2;2;2;3;15.118.306.081
8046310;14;2;2;1;3;12.272.633.487
8046310;11;2;2;1;3;12.272.633.487
8046313;10;2;2;1;3;80.778.207.109
8046317;15;2;2;2;3;95.594.389.011
8046317;9;2;2;1;3;95.594.389.011
8046324;6;2;2;2;3;40.082.656.279
8046325;17;2;2;1;3;53.187.399.151
8046325;8;2;2;2;3;53.187.399.151
8046326;9;2;2;1;3;65.950.969.513
8046331;5;2;2;1;6;75.033.491.858
8046332;6;2;2;2;3;70.419.354.446
8046333;16;2;1;1;3;7.014.404.563
8046334;8;2;2;2;3;67.813.933.917
8046337;17;2;2;2;3;49.678.574.987
8046337;9;2;2;1;3;49.678.574.987
8046337;5;2;2;2;3;49.678.574.987
8046340;15;2;2;1;6;43.121.787.759
8046340;8;2;2;1;6;43.121.787.759
8046341;5;2;2;2;3;48.156.250.867
8046353;12;2;2;1;3;29.115.226.853
8046353;6;2;2;2;3;29.115.226.853
8046353;6;2;2;2;3;29.115.226.853
8046364;14;2;2;2;3;70.325.561.099
8046368;8;2;2;2;3;44.536.284.755
8046371;11;2;2;2;6;38.476.584.373
8046371;14;2;2;1;6;38.476.584.373
8046372;13;2;2;1;3;39.632.545.412
8046372;5;2;2;2;3;39.632.545.412
8046377;11;2;2;2;3;68.459.626.263
8046389;9;2;2;2;3;61.054.160.145
8046389;5;2;2;1;6;61.054.160.145
8046392;12;2;2;1;4;11.529.377.621
8046393;11;2;2;2;3;46.184.599.569
8046398;16;2;2;2;4;62.115.948.712
8046405;15;2;2;1;3;4.827.910.581
8046406;10;2;2;2;6;34.095.613.108
8046410;7;2;2;2;6;42.553.515.057
8046410;5;2;2;1;6;42.553.515.057
8046411;17;2;2;2;3;73.548.625.665
8046424;15;2;2;1;3;40.610.178.048
8046429;17;2;2;2;3;61.602.325.072
8046436;12;2;2;2;3;23.017.979.344
8046436;9;2;2;1;3;23.017.979.344
8046437;13;2;2;2;3;20.437.543.527
8046440;11;2;2;1;3;21.027.025.257
8046440;11;2;2;1;3;21.027.025.257
8046442;9;2;2;1;3;13.355.458.295
8046445;5;2;2;2;6;61.222.496.847
8046453;5;2;2;2;3;50.898.451.979
8046460;10;2;2;2;3;29.558.143.724
8046461;8;2;2;1;3;37.223.288.849
8046462;5;2;2;2;3;27.292.687.526
8046463;14;2;2;2;3;23.744.638.148
8046465;7;2;2;2;3;20.344.376.992
8046466;17;2;2;1;3;14.733.710.058
8046469;16;2;2;2;3;19.958.833.903
8046469;9;2;2;1;3;19.958.833.903
8046469;6;2;2;2;3;19.958.833.903
8046473;13;2;2;2;3;2.584.672.393
8046473;10;2;2;1;3;2.584.672.393
8046480;13;2;2;2;3;23.534.249.147
8046481;15;2;2;2;3;16.262.006.259
8046491;7;2;2;1;3;28.173.672.299
8046493;5;2;2;1;3;16.174.179.185
8046495;8;2;2;2;3;22.085.105.023
8046498;15;2;2;1;3;36.534.892.038
8046502;9;2;2;1;3;38.803.937.236
8046502;5;2;2;1;3;38.803.937.236
8046505;8;2;2;1;3;41.495.372.034
8046505;5;2;2;1;3;41.495.372.034
8046506;15;2;2;1;3;87.508.588.169
8046510;9;2;2;1;3;15.980.871.874
8046513;16;2;2;1;3;17.488.410.478
8046513;10;2;2;2;3;17.488.410.478
8046514;12;2;2;1;3;35.889.116.804
8046514;10;2;2;2;3;35.889.116.804
8046514;8;2;2;1;3;35.889.116.804
8046518;9;2;2;2;3;44.028.860.126
8046520;8;2;2;2;3;31.365.786.539
8046522;7;2;2;2;3;45.404.611.581
8046522;5;2;2;2;3;45.404.611.581
8046522;5;2;2;2;3;45.404.611.581
8046524;10;2;2;2;3;45.980.938.893
8046526;7;2;2;1;6;49.406.157.528
8046527;8;2;2;1;3;4.760.124.074
8046528;15;2;2;2;4;34.231.654.828
8046528;13;2;2;2;4;34.231.654.828
8046529;12;2;2;1;3;58.310.929.936
8046531;12;2;2;2;3;4.760.124.074
8046531;5;2;2;1;6;4.760.124.074
8046537;17;2;2;1;3;46.732.727.485
8046537;14;2;2;1;3;46.732.727.485
8046537;12;2;2;1;3;46.732.727.485
8046538;13;2;2;2;3;22.873.464.276
8046538;11;2;2;2;3;22.873.464.276
8046542;12;2;2;1;3;38.961.030.869
8046542;8;2;2;2;3;38.961.030.869
8046543;14;2;2;2;3;22.873.464.276
8046543;7;2;2;2;3;22.873.464.276
8046546;17;2;2;2;4;38.154.495.205
8046547;14;2;2;1;3;40.508.494.437
8046547;9;2;2;1;3;40.508.494.437
8046547;5;2;2;2;3;40.508.494.437
8046549;14;;2;1;3;27.646.201.195
8046554;8;2;2;2;3;31.397.868.625
8046556;16;2;2;1;6;41.449.605.237
8046556;14;2;2;1;3;41.449.605.237
8046556;8;2;2;1;3;41.449.605.237
8046557;6;2;2;2;3;27.739.655.688
8046557;5;2;2;1;3;27.739.655.688
8046561;7;2;2;1;6;23.273.247.446
8046564;8;2;2;1;3;5.169.344.786
8046565;12;2;2;1;3;33.683.382.299
8046566;17;2;2;2;3;46.567.070.871
8046570;15;2;2;1;3;66.615.085.851
8046572;12;2;2;2;3;55.433.544.168
8046572;6;2;2;1;3;55.433.544.168
8046572;6;2;2;2;3;55.433.544.168
8046573;15;2;2;2;3;54.751.548.387
8046576;9;2;2;1;3;30.903.764.736
8046577;17;2;2;2;3;28.014.094.148
8046577;13;2;2;2;3;28.014.094.148
8046577;8;2;2;1;3;28.014.094.148
8046577;8;2;2;1;3;28.014.094.148
8046578;5;2;2;2;3;91.955.407.367
8046579;13;2;2;1;6;3.139.550.384
8046579;13;2;2;1;3;3.139.550.384
8046580;15;2;2;1;3;37.033.680.894
8046580;13;2;2;1;3;37.033.680.894
8046584;13;2;2;2;3;18.178.178.651
8046586;17;2;2;2;3;16.677.477.751
8046586;11;2;2;1;3;16.677.477.751
8046590;12;2;2;2;3;25.858.326.334
8046590;10;2;2;2;3;25.858.326.334
8046596;16;2;2;1;3;22.491.525.895
8046602;12;2;2;1;3;2.784.762.004
8046605;11;2;2;1;3;32.681.459.866
8046606;16;;2;1;1;21.814.131.166
8046606;12;2;2;2;3;21.814.131.166
8046621;6;2;2;2;3;1.315.965.795
8046624;9;2;2;1;3;30.198.547.354
8046628;9;2;2;1;3;32.533.675.805
8046633;10;2;2;1;3;30.866.431.941
8046643;16;2;2;2;3;18.094.575.685
8046643;12;2;2;1;3;18.094.575.685
8046653;8;2;2;2;3;21.707.834.075
8046653;5;2;2;1;3;21.707.834.075
8046656;5;2;2;2;3;16.683.903.731
8046657;6;2;2;1;3;14.220.700.884
8046661;6;2;2;2;6;14.775.562.419
8046663;13;2;2;2;6;2.121.012.241
8046663;9;2;2;2;6;2.121.012.241
8046666;13;2;2;2;3;27.059.925.561
8046666;12;2;2;1;3;27.059.925.561
8046666;8;2;2;1;3;27.059.925.561
8046670;6;2;2;1;3;18.764.398.803
8046693;16;2;2;1;3;15.699.928.723
8046695;14;2;2;2;3;13.073.100.356
8046695;11;2;2;1;3;13.073.100.356
8046696;15;2;2;1;3;85.701.429.378
8046700;13;2;2;1;3;12.619.122.737
8046700;7;2;2;1;3;12.619.122.737
8046701;5;2;2;1;3;82.657.468.271
8046706;9;2;2;2;6;25.165.718.185
8046709;15;2;2;2;3;18.764.398.803
8046709;13;2;2;1;3;18.764.398.803
8046713;14;2;2;2;3;14.380.410.392
8046713;9;2;2;1;3;14.380.410.392
8046718;15;2;2;2;3;10.768.634.759
8046720;15;2;2;2;3;80.605.319.478
8046728;9;2;2;2;3;91.804.444.117
8046736;17;1;2;1;2;10.458.717.913
8046736;8;2;2;1;3;10.458.717.913
8046743;17;2;2;1;6;10.904.880.152
8046746;17;2;2;2;3;17.402.811.328
8046748;7;2;2;1;3;79.695.530.592
8046749;10;2;2;1;3;26.026.940.644
8046752;14;2;2;2;3;26.031.856.419
8046753;5;2;2;2;3;13.298.006.177
8046754;12;2;2;2;3;13.299.057.405
8046755;16;2;2;1;3;9.158.291.755
8046757;15;2;2;2;3;11.452.430.892
8046762;16;2;2;1;3;11.075.604.552
8046765;17;2;2;1;4;99.893.277.986
8046765;11;2;2;2;6;99.893.277.986
8046766;12;2;2;2;6;60.789.318.526
8046767;16;2;2;2;3;94.439.342.532
8046767;8;2;2;1;3;94.439.342.532
8046769;10;2;2;2;3;10.529.822.873
8046769;8;2;2;2;3;10.529.822.873
8046771;13;2;2;1;3;18.489.099.075
8046787;12;2;2;1;6;83.009.598.813
8046791;8;2;2;1;3;13.583.994.107
8046797;15;2;2;1;3;12.837.439.287
8046797;10;2;2;1;3;12.837.439.287
8046798;10;2;2;2;3;10.001.969.177
8046799;10;2;2;2;3;12.997.551.948
8046800;13;2;2;1;3;18.079.708.594
8046800;8;2;2;1;3;18.079.708.594
8046802;14;2;2;1;3;14.516.618.881
8046802;8;2;2;1;3;14.516.618.881
8046805;16;2;2;1;3;77.984.855.661
8046805;13;2;2;2;3;77.984.855.661
8046805;8;2;2;2;3;77.984.855.661
8046809;7;2;2;2;3;23.693.454.071
8046811;9;2;2;1;3;10.001.451.746
8046811;7;2;2;2;3;10.001.451.746
8046812;10;2;2;2;3;95.207.480.042
8046812;7;2;2;1;3;95.207.480.042
8046826;14;2;2;2;3;174.876.422
8046830;5;2;2;2;3;21.154.572.255
8046833;7;2;2;2;3;13.940.427.446
8046837;16;2;2;1;6;13.937.386.469
8046857;16;2;2;2;3;14.945.181.375
8046857;13;2;2;1;3;14.945.181.375
8046859;7;2;2;2;3;85.618.791.675
8046864;13;2;2;1;3;52.099.022.573
8046864;5;2;2;2;3;52.099.022.573
8046868;17;2;2;2;3;21.057.707.256
8046874;8;2;2;1;3;34.316.522.833
8046877;11;2;2;1;3;50.185.772.894
8046877;9;1;2;1;3;50.185.772.894
8046877;5;2;2;2;3;50.185.772.894
8046881;14;2;2;2;3;42.980.133.148
8046881;11;2;2;2;3;42.980.133.148
8046882;12;2;2;1;3;50.050.663.354
8046883;5;2;2;2;3;44.273.137.155
8046885;14;2;2;1;3;60.782.193.001
8046885;5;2;2;2;3;60.782.193.001
8046889;6;2;2;2;3;38.439.100.981
8046890;16;2;2;1;3;3.824.041.242
8046890;9;2;2;1;3;3.824.041.242
8046891;5;2;2;1;3;63.006.014.465
8046899;5;2;2;2;3;59.768.735.159
8046907;9;2;2;1;3;21.790.738.437
8046909;17;2;2;1;4;5.324.402.203
8046909;11;2;2;1;3;5.324.402.203
8046912;13;2;2;1;3;23.917.528.576
8046916;17;2;2;2;3;30.332.543.558
8046916;14;2;2;2;3;30.332.543.558
8046917;16;2;2;1;3;43.008.555.497
8046917;9;2;2;1;3;43.008.555.497
8046920;12;2;2;1;3;58.412.460.432
8046921;14;2;2;2;3;39.021.865.527
8046931;14;2;2;1;3;46.743.619.875
8046972;15;2;2;2;3;20.472.770.943
8046979;15;2;2;2;6;15.062.105.216
8046983;17;2;2;2;6;5.857.327.241
8046996;17;2;2;2;6;10.875.965.963
8046996;13;2;2;1;6;10.875.965.963
8047002;13;2;2;1;6;62.346.953.418
8047002;6;2;2;2;6;62.346.953.418
8047011;10;2;2;1;3;1.535.453.503
8047018;13;2;2;1;6;86.492.141.228
8047021;10;2;2;1;3;33.691.871.004
8047023;9;2;2;1;3;82.530.416.337
8047023;7;2;2;2;3;82.530.416.337
8047025;14;2;2;1;6;86.492.141.228
8047031;14;2;2;1;3;86.353.534.112
8047037;5;2;2;2;6;77.309.811.285
8047042;16;2;2;1;6;76.768.190.716
8047045;7;2;2;2;3;60.000.619.714
8047062;7;2;2;2;6;59.664.179.293
8047068;7;2;2;1;6;20.508.095.394
8047070;12;2;2;2;3;61.217.224.826
8047074;6;2;2;2;3;76.365.903.793
8047075;12;2;2;2;3;76.320.715.398
8047075;14;2;2;1;3;76.320.715.398
8047090;16;2;2;2;6;66.732.514.731
8047090;10;2;2;1;6;66.732.514.731
8047096;17;2;2;2;3;69.439.932.207
8047134;8;2;2;1;6;96.888.948.694
8047136;16;2;2;1;6;11.610.314.223
8047136;13;2;2;2;6;11.610.314.223
8047136;8;2;2;2;6;11.610.314.223
8047137;14;2;2;1;3;7.661.424.966
8047142;16;2;2;1;6;73.198.867.024
8047151;13;2;2;1;6;50.487.852.054
8047157;13;2;2;2;6;11.196.569.293
8047157;6;2;2;1;6;11.196.569.293
8047162;10;2;2;2;6;11.185.776.848
8047162;6;2;2;1;6;11.185.776.848
8047169;15;2;2;1;3;25.599.832.524
8047170;14;2;2;2;3;23.844.814.376
8047170;13;2;2;2;3;23.844.814.376
8047172;17;2;2;2;3;61.292.674.664
8047175;12;2;2;2;3;27.387.277.813
8047175;6;2;2;2;3;27.387.277.813
8047179;16;2;2;2;4;42.452.032.649
8047181;17;2;2;2;3;34.051.485.925
8047182;9;2;2;2;3;38.670.432.298
8047186;16;2;2;2;3;29.213.403.489
8047186;12;2;2;1;3;29.213.403.489
8047186;10;2;2;2;3;29.213.403.489
8047187;13;2;2;2;3;25.184.284.746
8047187;6;2;2;2;3;25.184.284.746
8047189;12;2;2;1;3;32.081.038.366
8047189;10;2;2;2;3;32.081.038.366
8047189;10;2;2;2;3;32.081.038.366
8047190;17;2;2;2;3;400.780.881
8047190;15;2;2;1;3;400.780.881
8047191;16;;2;2;3;31.146.515.978
8047192;17;2;2;1;4;3.138.269.016
8047192;13;2;2;2;4;3.138.269.016
8047192;11;2;2;2;3;3.138.269.016
8047193;16;2;2;1;3;5.992.924.042
8047195;16;2;2;1;3;53.416.679.796
8047195;7;2;2;1;3;53.416.679.796
8047196;14;2;2;2;4;56.958.982.398
8047201;16;2;2;2;3;35.702.210.369
8047202;17;2;2;1;4;3.137.369.464
8047202;11;2;2;2;3;3.137.369.464
8047207;13;2;2;1;3;27.350.122.963
8047207;11;2;2;1;3;27.350.122.963
8047209;10;2;2;1;3;22.048.392.931
8047209;9;2;2;2;3;22.048.392.931
8047210;16;2;2;2;4;35.702.210.369
8047212;16;2;2;2;3;17.763.076.563
8047213;13;2;2;1;3;58.424.493.527
8047216;16;2;2;2;3;31.025.124.116
8047224;8;2;2;2;4;36.173.144.652
8047225;14;2;2;2;3;30.936.345.839
8047228;7;2;2;1;3;26.143.902.215
8047229;16;2;2;1;3;29.466.760.961
8047229;10;2;2;1;3;29.466.760.961
8047230;9;2;2;1;3;23.606.416.104
8047230;5;2;2;2;3;23.606.416.104
8047232;11;2;2;1;3;2.120.576.406
8047237;14;2;2;2;3;41.587.138.548
8047240;15;2;2;1;3;38.672.347.595
8047243;5;2;2;1;4;34.187.653.704
8047246;6;2;2;2;3;53.482.285.882
8047248;9;2;2;2;3;22.891.021.801
8047248;14;2;2;2;3;22.891.021.801
8047251;13;2;2;1;4;2.120.576.406
8047251;11;2;2;1;3;2.120.576.406
8047256;10;2;2;2;3;63.514.895.292
8047256;7;2;2;2;3;63.514.895.292
8047257;11;2;2;1;3;25.449.157.829
8047257;5;2;2;1;3;25.449.157.829
8047261;11;2;2;2;3;314.445.278
8047264;17;2;2;2;3;3.043.541.685
8047264;15;2;2;2;3;3.043.541.685
8047264;9;2;2;2;3;3.043.541.685
8047265;5;2;2;2;3;27.560.491.163
8047267;9;2;2;1;3;27.560.491.163
8047275;13;2;2;1;3;18.221.847.841
8047275;11;2;2;1;3;18.221.847.841
8047276;16;2;2;2;4;40.676.927.503
8047280;15;2;2;2;3;49.909.720.805
8047297;13;2;2;1;3;28.192.751.834
8047297;7;2;2;2;3;28.192.751.834
8047300;8;2;2;1;3;23.949.358.065
8047303;14;2;2;1;3;53.850.902.158
8047305;7;2;2;2;3;54.711.551.215
8047309;15;2;2;1;3;33.581.905.571
8047309;13;2;2;1;3;33.581.905.571
8047318;14;2;2;1;3;53.850.902.158
8047320;15;2;2;1;3;57.221.416.295
8047323;15;2;2;1;3;50.206.526.468
8047323;5;2;2;1;3;50.206.526.468
8047324;10;2;2;1;3;43.786.049.467
8047330;7;2;2;2;3;21.859.835.844
8047330;5;2;2;2;3;21.859.835.844
8047330;17;2;2;1;3;21.859.835.844
8047330;16;2;2;2;3;21.859.835.844
8047330;8;2;2;2;3;21.859.835.844
8047330;6;2;2;1;3;21.859.835.844
8047331;10;2;2;1;3;76.028.219.694
8047333;13;2;2;2;3;42.968.807.767
8047342;16;2;2;1;3;45.711.792.802
8047345;12;2;2;2;3;55.991.990.565
8047347;15;2;2;2;3;55.868.687.582
8047347;12;2;2;1;3;55.868.687.582
8047351;12;2;2;1;3;5.383.882.812
8047351;11;2;2;1;3;5.383.882.812
8047352;8;2;2;2;3;61.357.611.661
8047352;8;2;2;2;3;61.357.611.661
8047355;6;2;2;1;3;60.854.536.098
8047357;12;2;2;2;3;57.881.232.935
8047358;11;2;2;2;3;4.394.537.158
8047359;16;2;2;1;3;78.839.095.887
8047365;6;2;2;2;3;48.557.310.445
8047366;9;2;2;1;3;77.430.504.256
8047366;6;2;2;1;3;77.430.504.256
8047369;13;2;2;1;3;78.853.351.488
8047373;6;2;2;1;3;78.853.351.488
8047376;15;2;2;1;3;33.755.000.866
8047380;7;2;2;2;3;45.908.651.502
8047383;14;;2;1;5;83.677.544.113
8047384;14;2;2;1;3;48.780.676.419
8047384;6;2;2;2;3;48.780.676.419
8047387;5;2;2;1;6;52.168.223.393
8047388;17;2;2;2;3;40.826.706.194
8047394;16;2;2;1;3;55.983.913.927
8047397;14;2;2;2;3;42.084.426.233
8047398;5;2;2;2;3;55.954.995.561
8047405;15;2;2;2;3;9.698.267.298
8047422;15;2;2;2;3;79.895.864.891
8047434;14;2;2;2;3;9.404.818.193
8047434;9;2;2;2;3;9.404.818.193
8047434;8;2;2;2;3;9.404.818.193
8047436;10;2;2;1;3;1.915.481.038
8047436;8;2;2;1;3;1.915.481.038
8047439;8;2;2;2;6;99.301.599.432
8047443;17;2;2;1;3;10.751.983.976
8047443;13;2;2;1;3;10.751.983.976
8047443;10;2;2;1;3;10.751.983.976
8047443;5;2;2;2;3;10.751.983.976
8047443;14;2;2;2;3;10.751.983.976
8047445;16;2;2;1;4;15.376.788.638
8047445;13;2;2;1;4;15.376.788.638
8047447;14;2;2;2;3;79.595.500.116
8047450;13;2;2;1;3;82.631.358.102
8047457;13;2;2;1;6;14.826.153.034
8047457;5;2;2;1;3;14.826.153.034
8047459;9;2;2;2;3;1.352.874.136
8047468;5;2;2;2;3;70.584.737.532
8047472;10;2;2;1;3;80.300.258.121
8047480;9;2;2;2;3;13.845.311.776
8047480;7;2;2;1;3;13.845.311.776
8047481;13;2;2;2;3;44.929.818.642
8047481;9;2;2;2;3;44.929.818.642
8047481;6;2;2;2;3;44.929.818.642
8047483;10;2;2;1;3;61.301.876.388
8047492;12;2;2;2;3;1.190.441.551
8047493;10;2;2;1;3;1.096.308.851
8047496;8;2;2;2;3;12.725.311.753
8047505;5;2;2;2;3;99.196.927.769
8047507;10;2;2;1;3;1.179.842.768
8047516;5;2;2;1;3;12.923.863.985
8047525;7;2;2;1;3;15.328.826.623
8047525;7;1;2;1;3;15.328.826.623
8047528;6;2;2;1;6;91.952.814.581
8047534;13;2;2;1;3;87.283.942.012
8047534;9;2;2;2;3;87.283.942.012
8047535;16;2;2;2;3;15.679.557.461
8047540;9;2;2;1;3;13.628.978.779
8047541;10;2;2;1;3;16.018.885.849
8047541;8;2;2;2;3;16.018.885.849
8047546;8;2;2;1;3;59.059.482.688
8047550;13;2;2;1;3;91.459.626.492
8047550;10;2;2;2;3;91.459.626.492
8047550;7;2;2;1;3;91.459.626.492
8047553;14;2;2;2;3;11.689.129.629
8047553;10;2;2;2;3;11.689.129.629
8047553;6;2;2;2;3;11.689.129.629
8047554;12;2;2;2;3;12.199.166.003
8047555;5;2;2;2;3;1.297.997.979
8047562;11;2;2;1;3;69.373.658.633
8047564;10;2;2;1;3;69.373.658.633
8047564;7;2;2;1;3;69.373.658.633
8047567;16;2;2;2;3;15.203.959.771
8047567;12;2;2;2;3;15.203.959.771
8047572;15;2;2;2;3;63.246.892.582
8047574;17;2;2;1;3;53.376.004.086
8047578;17;2;2;1;3;85.606.255.925
8047578;14;2;2;2;3;85.606.255.925
8047580;5;2;2;1;3;41.110.316.227
8047581;9;2;2;2;3;41.110.316.227
8047581;17;2;2;1;3;41.110.316.227
8047585;17;2;2;2;4;85.881.881.484
8047585;13;2;2;2;3;85.881.881.484
8047585;12;2;2;2;3;85.881.881.484
8047585;6;2;2;2;3;85.881.881.484
8047586;12;2;2;2;3;10.162.091.275
8047586;9;2;2;1;3;10.162.091.275
8047587;17;2;2;1;3;730.796.135
8047597;15;2;2;1;3;57.811.382.194
8047597;14;2;2;1;3;57.811.382.194
8047603;13;2;2;2;3;11.217.587.685
8047604;10;2;2;1;3;46.249.105.755
8047605;9;2;2;2;3;1.362.852.511
8047608;10;2;2;2;6;28.762.049.942
8047608;15;2;2;1;6;28.762.049.942
8047610;7;2;2;1;6;68.980.053.572
8047612;17;2;2;1;6;38.143.220.353
8047612;15;2;2;1;6;38.143.220.353
8047619;11;2;2;1;3;91.478.924.092
8047624;11;2;2;2;6;87.035.246.524
8047625;6;2;2;1;6;75.783.329.767
8047627;17;2;2;1;3;61.157.086.688
8047627;12;2;2;1;6;61.157.086.688
8047629;15;2;2;1;6;53.099.965.272
8047629;11;2;2;1;6;53.099.965.272
8047629;7;2;2;2;6;53.099.965.272
8047630;14;2;2;1;6;58.873.391.262
8047631;14;2;2;1;6;52.416.834.343
8047632;9;2;2;1;6;7.242.000.375
8047636;17;2;2;2;4;41.757.389.889
8047639;16;2;2;1;6;34.532.013.971
8047640;15;2;2;2;4;63.815.034.154
8047640;10;2;2;1;3;63.815.034.154
8047641;16;2;2;1;6;10.122.521.864
8047641;10;2;2;1;6;10.122.521.864
8047642;14;2;2;2;3;13.475.576.432
8047657;15;2;2;1;6;46.547.490.177
