DIRECTORIO;P6040;P404;P3503;P3271;P400;FEX_C
8006202;11;2.0;2;1;3;5368190121
7982025;16;2.0;2;2;3;31978632695
8031831;6;2.0;2;1;3;15436556656
8039269;14;2.0;2;1;3;49480494882
8002781;5;2.0;2;1;3;37193231861
8002471;8;2.0;2;1;3;12054979134
8033200;10;2.0;2;2;3;50190950605
8086797;7;2.0;2;2;6;36387452837
8033482;15;2.0;2;1;3;29732378762
7984547;10;2.0;2;1;3;33260874486
8037707;9;2.0;2;2;3;10186638748
8011283;7;2.0;2;2;3;37043834083
8041219;14;2.0;2;1;3;89498732264
8077347;12;2.0;2;2;3;32788540677
8042546;10;2.0;2;2;3;71580912916
8077613;11;2.0;2;2;3;19130193263
8079222;12;;2;2;3;12029118878
8045362;12;2.0;2;2;6;2358413163
8004997;13;2.0;2;2;3;77175426205
7994655;10;2.0;2;1;3;5407349685
8050743;14;2.0;2;1;3;45431770687
8032485;11;2.0;2;1;3;31186008895
8083039;12;2.0;2;1;3;46448572043
8084822;14;2.0;2;2;3;25640220158
7995580;14;2.0;2;2;3;72182349585
7998931;12;2.0;2;2;3;25229869422
8042109;15;2.0;2;1;3;5873768359
8012977;10;2.0;2;2;3;85921045206
8015711;7;2.0;2;1;3;1065370201
8005905;10;2.0;2;1;3;42352852798
8056346;10;2.0;2;2;3;34397180948
8011022;13;2.0;2;1;3;1680598279
8048944;17;2.0;2;1;3;80492575563
8013012;11;2.0;2;1;3;86800345016
8021366;11;2.0;2;2;3;35905786028
8026747;16;2.0;2;2;3;4534497547
8040308;10;2.0;2;1;6;10002885335
7989700;6;2.0;2;1;3;18575889937
8017008;14;2.0;2;2;3;33678438737
7993706;12;2.0;2;2;3;60631090173
8039745;7;2.0;2;2;3;30309389831
8032169;8;2.0;2;1;3;51032922959
8076045;8;2.0;2;2;3;27367191777
8079682;13;2.0;2;2;3;71456852148
8031545;6;2.0;2;2;3;7011911143
8044871;8;2.0;2;2;3;18257831894
7985680;12;2.0;2;2;3;5690925635
8015273;17;2.0;2;1;3;39896769563
8036495;13;2.0;2;2;3;1850416878
8003625;6;2.0;2;2;3;48593810838
8083442;8;2.0;2;1;3;86822786632
8080822;11;2.0;2;2;3;43234926822
8082655;6;2.0;2;2;3;66372482475
8027080;12;2.0;2;2;3;34598536389
8033282;14;2.0;2;1;3;1866817887
8014879;9;2.0;2;2;3;91213754586
8037467;11;2.0;2;2;3;1068089718
8075973;13;2.0;2;1;3;53539217711
8001642;16;2.0;2;2;4;14052696643
8047275;11;2.0;2;1;3;18221847841
8044255;15;2.0;2;1;3;2697601365
8084848;12;2.0;2;2;3;21618347282
8053694;16;2.0;2;2;3;59522406595
8075813;11;2.0;2;2;6;39423566725
8000598;14;2.0;2;2;3;61139669008
8053538;13;2.0;2;1;3;1030777083
8012895;17;2.0;2;1;3;39021199955
8019937;9;2.0;2;1;3;5547417696
8081498;16;2.0;2;2;4;6026722007
8042748;13;2.0;2;1;3;3111889226
8079141;8;2.0;2;2;3;24260924678
8030040;14;2.0;2;1;6;16394949099
7993708;8;2.0;2;1;3;40499906528
8000759;16;2.0;2;1;3;44056547979
8029780;9;2.0;2;1;3;62379293177
7992332;17;2.0;2;2;3;15437510727
8024701;17;2.0;2;2;3;17910869617
7988426;7;2.0;2;1;3;2222231124
8025723;10;2.0;2;2;3;1392665508
8001271;17;2.0;2;2;3;16294673815
8050913;8;2.0;2;1;3;36056568339
7982538;15;2.0;2;2;3;44163383531
7982881;11;2.0;2;2;3;32510093775
7995373;16;;2;1;1;16667399767
8025069;6;2.0;2;2;3;11785658174
7999344;11;2.0;2;2;3;41507143253
8019791;12;2.0;2;2;3;1622992841
8017353;17;2.0;2;1;3;49848701776
7987440;12;2.0;2;1;3;33682732036
8037544;6;2.0;2;2;3;13748637581
8014504;14;2.0;2;2;3;5629913211
8046117;14;2.0;2;1;3;14573179403
7992891;9;2.0;2;1;3;99665585894
8084997;13;2.0;2;1;3;46398945673
8030400;7;2.0;2;2;3;17056844117
8075777;6;2.0;2;1;3;6196531826
8036268;9;2.0;2;1;3;74598328953
8026766;14;2.0;2;1;3;41013299541
8031820;15;2.0;2;2;3;26828481794
7994979;9;2.0;2;1;3;10847858527
8010437;8;2.0;2;2;3;12860413384
8042105;6;2.0;2;2;3;42044257492
7996991;16;1.0;2;2;4;53197709999
8015043;14;2.0;2;1;3;26807863521
8004475;14;2.0;2;2;3;90847366884
8015138;12;2.0;2;1;3;45568241758
8055180;13;2.0;2;1;3;97563045368
8077638;17;;2;1;4;31270027318
7995335;9;2.0;2;2;3;24403576961
8079225;12;2.0;2;1;3;126017814
7996077;9;2.0;2;2;3;51929175663
8004885;14;2.0;2;2;3;70114946001
8015827;8;2.0;2;2;3;41712691239
8050793;10;2.0;2;2;3;9544411337
8042673;13;2.0;2;2;3;2585715382
7984929;14;2.0;2;1;3;28888297448
8031156;11;2.0;2;2;3;35880602559
8015806;7;2.0;2;1;3;31742912913
8051839;12;2.0;2;2;3;36307600366
8003020;14;2.0;2;1;3;50531342141
8024747;7;2.0;2;2;3;22822984282
8025858;8;2.0;2;2;3;88344194552
8027773;16;2.0;2;2;3;37731946108
8019507;10;2.0;2;1;3;24926296049
8052523;13;2.0;2;1;3;25546922812
8080205;13;2.0;2;2;3;21589744931
8080920;14;2.0;2;1;3;16547456447
7993700;15;2.0;2;1;3;57247619311
8012946;6;2.0;2;1;3;11489295339
8050321;15;2.0;2;2;3;11659258291
7984728;10;2.0;2;2;3;25795883043
7989005;9;2.0;2;1;3;2416938242
8026333;11;2.0;2;1;3;12132491354
7990844;6;2.0;2;2;3;20633374241
8024259;8;2.0;2;2;3;12321902448
7983419;11;2.0;2;1;3;24504079923
8038046;7;2.0;2;1;3;13508670658
7992653;17;2.0;2;1;3;11570256585
8034416;6;2.0;2;1;3;56440874865
8036286;10;2.0;2;1;3;1218983108
8014366;13;2.0;2;2;3;46134434226
7987848;10;2.0;2;2;3;6537564031
8051835;12;2.0;2;2;3;4817571171
8044567;8;2.0;2;1;3;32043406866
8007133;5;2.0;2;2;3;13697745176
8084159;8;2.0;2;1;3;48703405831
8041754;15;2.0;2;2;3;65328528898
7983913;5;2.0;2;1;3;16607251665
7983149;9;2.0;2;2;3;72203952537
8005511;11;2.0;2;2;3;18493955488
8046799;10;2.0;2;2;3;12997551948
7988241;10;2.0;2;2;6;36017311942
7997559;12;2.0;2;1;3;28014868754
8050841;17;2.0;2;1;3;90744161589
7987613;13;2.0;2;1;3;57460317306
8035500;15;2.0;2;2;3;69331838191
7998205;16;2.0;2;2;4;35892034207
7983250;14;2.0;2;1;3;10652049088
8030277;15;2.0;2;2;3;59801817723
8018510;11;2.0;2;2;3;15106804425
8055699;9;2.0;2;1;3;18851749651
7981977;9;2.0;2;1;3;17294528261
8019519;17;1.0;2;1;2;26163578872
8011281;6;2.0;2;1;3;28575908632
8018596;16;;2;1;1;29172160385
8052286;10;2.0;2;2;3;42802581692
8041124;6;2.0;2;1;6;1310018056
8053020;8;2.0;2;1;3;87674850595
8034002;7;2.0;2;2;3;58890027687
8045522;8;2.0;2;1;3;64559588496
8018052;17;2.0;2;1;4;19145968228
8009307;16;2.0;2;1;3;12677031788
8032513;7;2.0;2;1;3;23884982907
8006779;10;2.0;2;2;3;35428266806
7991667;16;2.0;2;2;3;62176817017
8014206;11;2.0;2;2;3;81373034071
7998094;6;2.0;2;2;3;56803533209
7981644;10;2.0;2;1;3;29819210564
8084647;8;2.0;2;1;3;22304167263
8027951;7;2.0;2;1;3;2262673422
8015491;7;2.0;2;2;3;41380107248
8080905;6;2.0;2;2;3;35767221564
7992562;8;2.0;2;1;3;32813070469
8025108;5;2.0;2;1;3;58372483129
8018208;9;2.0;2;2;3;76834538908
8002880;6;2.0;2;1;3;13450500216
7983219;7;2.0;2;2;3;68200450815
7988810;12;2.0;2;2;3;92370576448
8048553;8;2.0;2;2;3;70688818445
8085744;16;2.0;2;1;3;25983169842
7994574;16;;2;1;1;90629083717
8032996;11;2.0;2;2;3;48520957355
7999637;13;2.0;2;1;3;15246979948
8083221;16;2.0;2;1;4;75799029028
7995161;16;2.0;2;1;3;44436063854
8051697;15;2.0;2;1;6;16981981042
7984004;16;2.0;2;1;3;72127225446
7982672;7;2.0;2;2;3;69113863531
8047857;6;2.0;2;2;3;15378594819
8046120;11;2.0;2;2;3;26856857331
8039986;14;2.0;2;1;3;65050017126
8027691;6;2.0;2;1;3;70437274135
8031495;6;2.0;2;2;3;13523956634
7983670;5;2.0;2;1;6;80203739682
8012970;16;2.0;2;1;3;59374557573
8022542;13;2.0;2;1;3;28728248598
8020097;6;2.0;2;2;3;28592394312
7994932;6;2.0;2;2;3;16108840729
8012203;11;2.0;2;2;3;98641495067
7993971;7;2.0;2;1;3;97594666846
8016780;5;2.0;2;1;3;16908196114
8034457;11;2.0;2;1;3;36554802413
8015871;12;2.0;2;2;6;101163919
7984575;13;2.0;2;2;3;75394303397
8033245;5;2.0;2;2;3;17907485225
8021002;9;2.0;2;2;3;46853108252
8040479;16;2.0;2;1;3;68632491116
8077115;14;2.0;2;1;3;40903180931
7997666;13;2.0;1;2;3;48084837423
7992095;12;2.0;2;2;3;77913718856
7982025;5;2.0;2;2;3;31978632695
8037777;7;2.0;2;1;3;64627286283
8075928;15;2.0;2;2;4;46330218589
8008585;10;2.0;2;2;3;43173907611
8024549;12;2.0;2;2;3;12039014726
8041119;16;2.0;2;2;4;1314273388
7991638;12;2.0;2;1;3;13415977996
8030031;10;2.0;2;1;3;46172801779
7996989;12;2.0;2;1;3;16814677337
7993799;5;2.0;2;2;3;1232364646
8042577;17;;2;2;3;40853027639
8019642;15;2.0;2;1;3;15202923069
8078556;15;2.0;2;2;6;14295049678
8084158;13;2.0;2;1;3;62610863995
8045718;17;2.0;2;2;4;76006221262
7987722;9;2.0;2;2;3;30686382601
8020423;14;2.0;2;1;3;7774939711
8029905;12;2.0;2;2;3;50503155115
7983430;8;2.0;2;1;3;12313552367
8022542;16;2.0;2;2;3;28728248598
7999926;16;2.0;2;2;3;65413668812
8046546;17;2.0;2;2;4;38154495205
8031801;12;2.0;2;2;3;34344304784
7999427;6;2.0;2;2;3;29970500699
7985030;9;2.0;2;1;3;76170841771
7996315;5;2.0;2;2;6;60756007316
8007305;7;2.0;2;2;3;83171709931
8013082;8;2.0;2;1;3;70996597998
8006056;17;2.0;2;1;3;44031742912
8076372;12;2.0;2;2;3;15809442332
8080621;6;2.0;2;1;6;68944886927
8043995;12;2.0;2;1;3;3434474716
7987073;11;2.0;2;2;3;87161679506
8080391;15;2.0;2;2;3;45486294145
7991078;5;2.0;2;2;6;31451090808
8078516;5;2.0;2;1;6;26558359764
8022097;7;2.0;2;1;3;14267570342
7983782;10;2.0;2;1;3;39930887563
8028014;7;2.0;2;2;3;48458970296
8018344;6;2.0;2;1;3;51118482484
8044754;10;2.0;2;1;3;79494435646
8052368;16;2.0;2;2;3;19510258193
7988426;5;2.0;2;2;3;2222231124
8027362;14;2.0;2;2;3;3092812114
8027626;17;2.0;2;1;6;48487256842
8049588;8;2.0;2;1;3;27379718508
8021106;11;2.0;2;2;3;10733538441
8024076;8;2.0;2;2;3;2875023258
7994529;9;2.0;2;2;3;16066561479
7989574;6;2.0;2;2;6;95519758492
7982603;16;2.0;2;1;3;10766718529
8029189;12;2.0;2;2;3;57122189358
7984422;14;2.0;2;1;3;20226322078
8050264;6;2.0;2;1;3;12599263799
8018222;15;;2;1;1;14622054297
7991973;10;2.0;2;2;3;1263549305
8046812;7;2.0;2;1;3;95207480042
8004002;12;2.0;2;2;3;94705363301
7994647;8;2.0;2;2;3;20754512446
8043593;16;2.0;2;1;3;32869086811
7987660;9;2.0;2;1;3;19325195304
7987735;12;2.0;2;1;3;74821672798
8000726;14;;2;2;3;28597755541
8026612;9;2.0;2;2;3;32746835747
8031073;12;2.0;2;2;3;37037331142
8013801;11;2.0;2;2;3;93711167382
8030626;8;2.0;2;2;3;38066839551
8019823;13;2.0;2;1;3;14547264631
8080764;8;2.0;2;2;3;32572957697
8022620;10;2.0;2;2;3;16072445858
8019567;8;2.0;2;2;3;46183598253
7993708;14;2.0;2;2;3;40499906528
8052926;9;2.0;2;2;3;6916949248
8011666;7;2.0;2;1;3;24926389207
7993936;12;2.0;2;2;3;10496688433
8013184;11;2.0;2;1;3;83100490668
7993096;17;;2;1;3;79218932245
8011456;14;2.0;2;1;3;976159947
8077393;14;2.0;2;2;3;37118585858
8019762;12;2.0;2;2;3;61033449037
8035329;11;2.0;2;1;3;57376990709
8042723;5;2.0;2;1;6;58451160922
8026542;11;2.0;2;2;3;13914265795
7996577;16;2.0;2;2;3;7818175169
8026761;10;2.0;2;2;3;22679691582
8003012;6;2.0;2;2;3;79750600997
8002478;16;2.0;2;2;3;11857317606
8013521;12;2.0;2;2;3;15754692883
8045440;16;2.0;2;1;3;11855421417
8001361;11;2.0;2;1;3;69217149508
8082208;17;2.0;2;2;3;20728408017
8028032;6;2.0;2;2;3;59706666076
7989712;12;2.0;2;2;3;74162285647
8045601;8;2.0;2;2;3;13029951632
7991839;15;2.0;2;1;3;16155489667
7990903;9;2.0;2;2;4;16358055741
8051295;13;2.0;2;1;3;59326627344
8025421;10;2.0;2;2;3;46089727438
8023198;10;2.0;2;2;3;6426952584
8082724;7;2.0;2;2;6;83801452016
8076576;13;2.0;2;2;3;84548278268
7988818;7;2.0;2;1;3;43820065184
8082758;15;2.0;2;2;4;15119874916
8022644;8;2.0;2;1;3;27572974537
8051597;7;2.0;2;2;3;10025059091
8012401;16;2.0;2;2;3;25688684234
7985904;9;2.0;2;1;3;73368779747
8027736;15;2.0;2;1;3;53410366299
8018623;9;2.0;2;1;3;25365688695
7997376;15;2.0;2;2;3;3230928156
8008852;6;2.0;2;1;3;32068752595
8014716;17;2.0;2;2;3;22586222269
8048509;7;2.0;2;2;3;75261245399
8025606;14;2.0;2;2;3;44945592779
8045682;11;2.0;2;2;3;5518210001
7983802;7;2.0;2;2;3;69782683999
8021739;10;2.0;2;1;3;26456821533
8041963;15;;2;1;6;10446675977
8040116;6;2.0;2;2;3;42155255416
8040912;6;2.0;2;2;3;71435402062
8037087;16;2.0;2;2;3;11387327953
8012464;15;2.0;2;2;3;156253375
8043681;6;2.0;2;1;6;10006989771
8012829;8;2.0;2;1;3;39973171042
7987860;12;2.0;2;2;3;93830968266
7990142;5;2.0;2;2;6;31046483725
8046210;15;2.0;2;1;3;3781712147
8037686;8;2.0;2;2;6;39052796564
8042068;13;2.0;2;1;3;42806031657
8077533;17;2.0;2;1;4;13968789544
8053345;13;2.0;2;1;6;22557140884
8002805;14;2.0;2;2;3;41429718134
8002581;9;2.0;2;1;3;80382376138
8047828;11;2.0;2;1;3;85049296402
8037092;5;2.0;2;2;3;2334576045
8012445;16;2.0;2;1;3;15144224974
8024464;11;2.0;2;1;3;86474485382
7985968;11;2.0;2;1;3;28576603022
7995617;10;2.0;2;2;3;85704423919
8019218;10;2.0;2;2;3;49465099773
7995632;8;2.0;2;2;3;73521852152
8005774;10;2.0;2;2;3;39171747608
8045641;14;2.0;2;1;3;92384472544
8018077;16;2.0;2;2;3;93971219641
8044285;16;2.0;2;1;4;99852013592
8086606;17;2.0;2;2;4;61620911925
8000019;13;2.0;2;2;4;11180768357
8025487;14;2.0;2;1;3;23176116837
8031057;10;2.0;2;2;3;37251428876
8001142;13;2.0;2;2;3;10506338319
8023748;13;2.0;2;2;4;88926696399
8076162;14;2.0;2;2;6;30460475612
8051259;16;2.0;2;1;6;5280797102
8018132;7;2.0;2;1;3;57758563117
7993558;12;2.0;2;2;3;12054547634
8006785;10;2.0;2;2;3;23945174944
7999433;8;2.0;2;2;3;28599122094
8014664;6;2.0;2;1;3;93279930072
8033923;6;2.0;2;1;4;40373713353
7993548;6;2.0;2;1;3;10827990547
8038230;12;2.0;2;1;3;44245064682
7983493;6;2.0;2;2;3;21181093813
8007469;16;2.0;2;2;3;40512282395
8006579;15;2.0;2;1;3;92167827877
8029088;8;2.0;2;1;3;32594003474
8048328;9;2.0;2;2;3;12861585732
8022941;10;2.0;2;2;3;88024078829
7995841;6;2.0;2;1;3;56950501685
8008743;14;2.0;2;1;3;52946786012
8079468;16;2.0;2;2;4;36205162481
8002461;17;2.0;2;1;3;10232924852
7994061;10;2.0;2;1;3;82462735171
8043157;12;2.0;2;2;3;13629912036
8029728;9;2.0;2;2;3;11241504739
8002704;13;2.0;2;1;3;56712640181
8041271;16;2.0;2;1;6;53716352069
8037083;10;2.0;2;1;3;15136539401
8021691;13;2.0;2;2;3;3818211399
8023990;12;2.0;2;1;3;12677478422
8020044;12;2.0;2;2;3;26434046773
8045566;13;2.0;2;1;3;11131762768
8041325;5;2.0;2;2;3;69867161246
8009503;14;2.0;2;1;3;81831120603
8075651;15;2.0;2;2;3;33950721812
8056246;10;2.0;2;1;6;91067395774
8048918;17;1.0;2;1;2;11233697546
8016010;7;2.0;2;2;6;81838846946
8079682;9;2.0;2;1;3;71456852148
8036270;14;2.0;2;2;3;11034643954
8053638;15;2.0;2;2;3;10719231318
8037792;10;2.0;2;1;3;67721625131
8021899;16;2.0;2;2;3;24550117865
8034304;7;2.0;2;2;3;57119468428
8017323;17;2.0;2;2;3;70642798018
7990225;13;2.0;2;1;6;36220141254
7993712;7;2.0;2;1;3;17962207181
8084252;16;2.0;2;2;3;45971684305
8034287;17;2.0;2;1;3;35872839265
7983984;9;2.0;2;2;3;86145540741
8037402;13;2.0;2;2;3;30133785104
8075591;16;2.0;2;2;3;13042251941
8054740;11;2.0;2;1;3;13597120218
8024462;7;2.0;2;1;3;80641200704
7999656;16;2.0;2;1;3;47868489912
7998550;11;2.0;2;2;3;56415123399
8082619;12;2.0;2;1;3;1080583223
7994725;15;2.0;2;2;3;12528994035
7986026;17;2.0;2;2;3;40647873371
7998851;10;2.0;2;1;3;41907976984
8005043;13;2.0;2;1;3;16236963228
8007700;14;2.0;2;1;3;47525717642
8001726;11;2.0;2;2;3;59004040089
8033908;14;2.0;2;1;3;3343668877
8007068;8;2.0;2;1;3;16393531072
8002983;16;2.0;2;1;3;77678107497
7997334;12;2.0;2;1;3;54652588293
8026815;10;2.0;2;2;3;11522583994
7995738;9;2.0;2;1;3;22125649842
7992965;17;2.0;2;2;3;21809665142
8003435;11;2.0;2;1;3;54463458199
7999835;17;2.0;2;2;3;81854058934
8043924;11;2.0;2;1;3;16858767159
7983086;13;2.0;2;2;3;46841990001
8046537;12;2.0;2;1;3;46732727485
8078469;10;2.0;2;2;6;39379884108
8080037;15;2.0;2;2;3;18662590622
7997722;16;2.0;2;1;3;13373788751
8055874;17;;2;1;1;15774621742
7998620;9;2.0;2;2;3;87940131245
8079161;16;2.0;2;2;3;61562069152
8033640;16;2.0;2;1;3;16319580884
8043365;10;2.0;2;2;6;51012989524
7992570;7;2.0;2;2;3;1381804637
8011428;12;2.0;2;1;3;76811761769
8026472;6;2.0;2;2;3;25316889271
8048632;10;2.0;2;2;3;75782601183
7997676;16;;2;2;1;69462249899
8016383;9;2.0;2;1;3;18329075295
8000470;12;2.0;2;1;3;16448790514
8075813;6;2.0;2;1;6;39423566725
8039792;12;2.0;2;1;3;26507205075
7984528;10;2.0;2;1;3;87870737468
7982643;7;2.0;2;1;3;84387440819
7994444;15;2.0;2;1;3;49334773126
8000854;15;2.0;2;2;4;94257105925
8007850;7;2.0;2;1;3;90361122874
8018852;10;2.0;2;2;3;12346376526
8042802;13;2.0;2;1;4;70702948459
8051696;8;2.0;2;1;6;22272264063
7991164;11;2.0;2;1;3;5574813055
8076624;7;2.0;2;1;3;20323876142
8004015;10;2.0;2;1;3;55791496592
8000797;17;2.0;2;2;3;92868116985
8000329;11;2.0;2;2;3;56126079894
8018269;9;2.0;2;1;3;3684100185
8035674;10;2.0;2;1;3;24378331666
7984810;15;2.0;2;2;3;3951676133
8001176;16;2.0;2;2;4;27587042411
8055663;14;2.0;2;2;3;20305358152
8014607;8;2.0;2;2;3;30943562005
7994228;15;2.0;2;2;3;33516629269
8029979;7;2.0;2;1;3;84300372232
8009525;16;2.0;2;2;3;1023120128
8006256;15;2.0;2;2;3;10801002911
8028961;15;2.0;2;1;3;18603045195
7982385;6;2.0;2;2;3;18014273483
8020027;17;2.0;2;1;3;11512465864
8044076;10;2.0;2;2;3;92220046623
8019569;9;2.0;2;1;3;61279591703
8050434;10;2.0;2;1;3;1388103501
8079429;5;2.0;2;2;3;18904610515
8050990;6;2.0;2;1;3;5458358057
8005894;6;2.0;2;1;3;47501918151
8034738;5;2.0;2;2;3;11410121735
7996131;8;2.0;2;1;3;78725879968
8015191;12;2.0;2;1;3;11616100964
8080369;14;2.0;2;2;3;45586644751
8040026;16;2.0;2;1;3;79527691135
8013118;12;2.0;2;1;3;81916837391
7983523;6;2.0;2;1;3;25636274773
8012487;11;2.0;2;1;3;26010096131
8012645;8;2.0;2;1;3;8127071219
8075808;11;2.0;2;1;6;36353855959
8051341;8;2.0;2;1;3;47404643564
8020625;8;2.0;2;1;3;10969935398
8009502;5;2.0;2;1;3;46164543533
8053255;12;2.0;2;1;3;8560715137
8026228;12;2.0;2;2;3;89690151918
8035507;5;2.0;2;1;3;79007768982
8040343;7;2.0;2;1;3;65914273413
7996933;9;2.0;2;2;3;22355979197
8082692;5;2.0;2;1;3;94930444623
8018862;11;2.0;2;1;3;16499266957
7991689;8;2.0;2;1;3;14416048846
8048892;13;2.0;2;2;3;25399489977
8018546;5;2.0;2;1;3;32957030205
8024576;14;2.0;2;2;3;1222235422
8039591;11;2.0;2;1;6;10591467882
8046310;14;2.0;2;1;3;12272633487
8004833;12;2.0;2;2;3;9429389809
8011706;7;2.0;2;1;3;52798436919
8034474;12;2.0;2;2;3;12346599074
8012524;16;2.0;2;2;3;14838640745
8001679;17;2.0;2;2;3;12774892459
8043941;12;2.0;2;1;3;4281204891
8016076;17;2.0;2;2;6;61318145232
8052485;9;2.0;2;1;3;25869984836
8025625;14;2.0;2;1;4;63109276441
8086777;6;2.0;2;1;3;1156457386
8036560;12;2.0;2;2;3;71289917363
8027137;5;2.0;2;1;3;87982688257
8054166;11;2.0;2;1;6;70254018496
8028741;8;2.0;2;1;3;11556924344
8079208;17;2.0;2;2;3;48438569189
8049644;13;2.0;2;2;6;17242663737
8080103;9;2.0;2;2;3;20263726001
7985639;15;2.0;2;2;3;30968480558
7998618;16;2.0;2;2;3;60050237756
8052395;8;2.0;2;2;3;78814056518
8030710;15;2.0;2;1;3;68072327532
8025984;13;2.0;2;2;3;82561916443
8053226;7;2.0;2;1;3;50931691088
7982361;15;2.0;2;1;3;20419470847
8021157;16;2.0;2;2;3;11472657839
8047986;15;2.0;2;2;3;131994983
7984585;5;2.0;2;1;3;42773073268
8008557;5;2.0;2;2;3;62048287633
8010766;16;2.0;2;2;3;13577873283
7993882;12;2.0;2;1;3;17321126194
8019637;17;2.0;2;2;3;33678438737
8081584;10;2.0;2;1;3;25555716021
7992120;17;;2;2;1;41208147924
8054811;17;2.0;2;1;6;10294958528
8044267;15;2.0;2;2;3;39024982776
8022663;6;2.0;2;2;3;11000956532
8015834;14;2.0;2;2;3;46407610853
8005185;5;2.0;2;1;3;24765760274
8043335;10;2.0;2;2;3;65579952225
8082977;12;2.0;2;2;6;5568841042
7992207;5;2.0;2;2;3;29342439854
8023010;12;2.0;2;2;3;79149108953
8025808;14;2.0;2;1;3;22146562403
8010288;14;2.0;2;1;3;4682714333
8079872;10;2.0;2;1;3;21391501003
8053318;11;2.0;2;2;3;26771423035
8035968;17;2.0;2;1;6;44633324531
8031224;7;2.0;2;1;3;18826659509
8018709;7;2.0;2;1;3;1560359661
7985909;5;2.0;2;2;3;28586470538
8025421;12;2.0;2;2;3;46089727438
8004286;12;2.0;2;1;3;24151850112
8021618;9;2.0;2;1;3;42256182273
8020074;7;2.0;2;1;6;25952761141
7996467;9;2.0;2;1;3;12586517306
7997152;10;2.0;2;1;3;32508873561
8025482;5;2.0;2;2;6;38324003678
8017456;16;2.0;2;2;3;37504110452
8011805;12;2.0;2;1;3;26262448952
8020352;5;2.0;2;1;3;5226643542
7997722;14;;2;2;4;13373788751
7993704;6;2.0;2;1;4;41967766848
8040209;14;2.0;2;2;3;9391657822
8079292;12;2.0;2;1;3;31976862104
8077458;15;2.0;2;1;3;63493996647
7990554;7;2.0;2;1;3;37301506366
7998018;9;2.0;2;2;3;95352796359
8078340;11;2.0;2;1;3;1165679581
8044815;11;2.0;2;1;3;10537504257
8034088;10;2.0;2;1;3;14842270435
8015032;15;2.0;2;2;3;19114440641
8032712;7;2.0;2;1;3;63709994872
8038736;15;2.0;2;1;3;22919385159
8025338;5;2.0;2;2;3;8287184672
8077706;17;2.0;2;2;4;62152721498
8081221;7;2.0;2;1;3;13355542163
7987066;8;2.0;2;2;3;82621569858
8047186;12;2.0;2;1;3;29213403489
8012597;8;2.0;2;1;3;10833046435
7990385;14;2.0;2;1;3;33750669364
8009152;7;2.0;2;1;3;3093574578
7990480;14;2.0;2;1;3;11689384902
7998477;17;;2;2;1;63796647928
8052127;6;2.0;2;2;3;17834275561
8035139;6;2.0;2;1;3;62315973016
8048043;10;2.0;2;1;3;76008120873
8015968;7;2.0;2;1;3;48459292062
8022944;6;2.0;2;2;3;59732443465
8027426;13;2.0;2;2;3;35215273598
8012314;14;2.0;2;2;3;70526462282
8025126;11;2.0;2;2;3;15865515165
8002599;12;2.0;2;1;3;22102272572
8017638;8;2.0;2;2;3;3573674704
8030529;14;2.0;2;2;3;45577654139
7983511;14;2.0;2;2;3;23327746661
7990416;7;2.0;2;1;3;11155161881
8082204;15;2.0;2;2;3;31123390927
8026664;11;2.0;2;1;3;28214283759
8011019;17;2.0;2;1;3;20958522878
8055811;11;2.0;2;1;3;37692304597
7983360;8;2.0;2;1;3;98311155276
7986377;14;2.0;2;1;6;18458269667
8029790;14;2.0;2;1;3;71312795415
8031649;10;2.0;2;2;3;24185301026
8017747;7;2.0;2;1;3;23375236517
8054181;17;2.0;2;2;3;78022887565
8081938;16;2.0;2;2;3;21679066873
8046069;15;;2;1;5;15123316738
8035277;7;2.0;2;2;3;10107637852
8015842;15;2.0;2;1;3;28571259186
8024704;16;2.0;2;2;3;23437248025
8011895;9;2.0;2;2;3;91498836587
8022052;7;2.0;2;2;3;32134497892
7997200;5;2.0;2;2;3;8096363122
8009443;12;2.0;2;1;3;53137669439
8024982;13;2.0;2;2;3;11802724872
7993691;13;2.0;2;2;3;30887372293
8005144;9;2.0;2;1;3;11267381553
7992623;5;2.0;2;2;3;14223566062
8002432;13;2.0;2;1;3;60692878404
7999072;10;2.0;2;2;3;47049697086
8018301;10;2.0;2;1;3;11879199269
7999721;7;2.0;2;1;3;45940557692
8012979;12;2.0;2;1;3;54160008909
8077261;16;2.0;2;2;3;20828980401
8043739;10;2.0;2;2;3;12014874812
8040690;11;2.0;2;1;6;5252581177
7987592;5;2.0;2;1;3;16408629201
8077176;14;2.0;2;2;3;96355225578
8086765;6;2.0;2;2;3;16907880745
7997295;12;2.0;2;2;3;34968848477
8011138;11;2.0;2;2;3;14798294663
7993678;8;2.0;2;1;3;33491411982
7994848;7;2.0;2;2;3;26393986965
8045661;10;2.0;2;1;3;3940702901
8026164;7;2.0;2;2;3;39746881678
8004461;12;2.0;2;2;3;12596506634
7992996;14;2.0;2;2;3;21278798527
8027018;8;2.0;2;1;3;79450170439
7990282;7;2.0;2;1;3;41398063102
8033076;5;2.0;2;2;3;72144241033
8047525;7;2.0;2;1;3;15328826623
8005476;16;2.0;2;1;3;12349157435
8022696;9;2.0;2;2;3;63571289938
8040635;17;2.0;2;1;6;35533047896
8017559;14;2.0;2;1;3;17160730359
7986245;7;2.0;2;2;3;30303977486
8051234;5;2.0;2;1;3;83495105148
